strategy,student_type,episode_id,step,phase,active_skill,polynomial_mastery,integer_mastery,fraction_mastery,is_correct,was_remediation,was_unnecessary_remediation
AB2_RuleBased,Average,563,34,remediation,integer_sign,0.55217,0.915893,0.915893,1,1,0
AB2_RuleBased,Average,563,35,mainline,poly_expand,0.54521,0.915893,0.915893,0,0,0
AB2_RuleBased,Average,563,36,remediation,integer_order,0.555535,0.917054,0.917054,1,1,0
AB2_RuleBased,Average,563,37,remediation,integer_order,0.565427,0.917746,0.917746,1,1,0
AB2_RuleBased,Average,563,38,remediation,integer_order,0.574895,0.918158,0.918158,1,1,0
AB2_RuleBased,Average,563,39,mainline,poly_division,0.567935,0.918158,0.918158,0,0,0
AB2_RuleBased,Average,563,40,remediation,integer_order,0.577009,0.908318,0.908318,0,1,0
AB2_RuleBased,Average,563,41,remediation,integer_order,0.585811,0.912539,0.912539,1,1,0
AB2_RuleBased,Average,563,42,remediation,integer_order,0.594298,0.915055,0.915055,1,1,0
AB2_RuleBased,Average,563,43,mainline,poly_combine,0.654192,0.920774,0.920774,1,0,0
AB2_RuleBased,Average,563,44,mainline,poly_expand,0.669611,0.921035,0.921035,1,0,0
AB2_RuleBased,Average,563,45,mainline,poly_division,0.704771,0.921278,0.921278,1,0,0
AB2_RuleBased,Average,563,46,mainline,poly_combine,0.697811,0.921278,0.921278,0,0,0
AB2_RuleBased,Average,563,47,remediation,integer_sign,0.704171,0.951786,0.951786,1,1,0
AB2_RuleBased,Average,563,48,remediation,integer_sign,0.710686,0.969969,0.969969,1,1,0
AB2_RuleBased,Average,563,49,remediation,integer_sign,0.717164,0.980806,0.980806,1,1,0
AB2_RuleBased,Average,563,50,mainline,poly_expand,0.702231,0.980806,0.980806,0,0,0
AB2_RuleBased,Average,564,1,mainline,poly_combine,0.371947,0.44,0.44,0,0,0
AB2_RuleBased,Average,564,2,remediation,integer_sign,0.376995,0.571313,0.571313,1,1,0
AB2_RuleBased,Average,564,3,remediation,integer_sign,0.38147,0.554812,0.554812,0,1,0
AB2_RuleBased,Average,564,4,remediation,integer_sign,0.385408,0.538312,0.538312,0,1,0
AB2_RuleBased,Average,564,5,mainline,poly_expand,0.452186,0.563894,0.563894,1,0,0
AB2_RuleBased,Average,564,6,mainline,poly_division,0.521763,0.586982,0.586982,1,0,0
AB2_RuleBased,Average,564,7,mainline,poly_combine,0.582799,0.602573,0.602573,1,0,0
AB2_RuleBased,Average,564,8,mainline,poly_expand,0.570713,0.602573,0.602573,0,0,0
AB2_RuleBased,Average,564,9,remediation,integer_order,0.578818,0.713188,0.713188,1,1,0
AB2_RuleBased,Average,564,10,remediation,integer_order,0.589032,0.772029,0.772029,1,1,0
AB2_RuleBased,Average,564,11,remediation,integer_order,0.598234,0.754899,0.754899,0,1,0
AB2_RuleBased,Average,564,12,mainline,poly_division,0.639523,0.761992,0.761992,1,0,0
AB2_RuleBased,Average,564,13,mainline,poly_combine,0.633891,0.761992,0.761992,0,0,0
AB2_RuleBased,Average,564,14,remediation,integer_sign,0.63827,0.835098,0.835098,1,1,0
AB2_RuleBased,Average,564,15,remediation,integer_sign,0.643221,0.875028,0.875028,1,1,0
AB2_RuleBased,Average,564,16,remediation,integer_sign,0.648362,0.896838,0.896838,1,1,0
AB2_RuleBased,Average,564,17,mainline,poly_expand,0.689646,0.90304,0.90304,1,0,0
AB2_RuleBased,Average,564,18,mainline,poly_division,0.717066,0.908688,0.908688,1,0,0
AB2_RuleBased,Average,564,19,mainline,poly_combine,0.703586,0.908688,0.908688,0,0,0
AB2_RuleBased,Average,564,20,remediation,integer_sign,0.709275,0.920152,0.920152,1,1,0
AB2_RuleBased,Average,564,21,remediation,integer_sign,0.714839,0.92661,0.92661,1,1,0
AB2_RuleBased,Average,564,22,remediation,integer_sign,0.720223,0.930247,0.930247,1,1,0
AB2_RuleBased,Average,564,23,mainline,poly_expand,0.747998,0.935197,0.935197,1,0,0
AB2_RuleBased,Average,564,24,mainline,poly_division,0.733885,0.935197,0.935197,0,0,0
AB2_RuleBased,Average,564,25,remediation,integer_order,0.739723,0.960591,0.960591,1,1,0
AB2_RuleBased,Average,564,26,remediation,integer_order,0.745615,0.975257,0.975257,1,1,0
AB2_RuleBased,Average,564,27,remediation,integer_order,0.751418,0.983728,0.983728,1,1,0
AB2_RuleBased,Average,564,28,mainline,poly_combine,0.784195,0.984067,0.984067,1,0,0
AB2_RuleBased,Average,564,29,mainline,poly_expand,0.777347,0.984067,0.984067,0,0,0
AB2_RuleBased,Average,564,30,remediation,integer_order,0.783283,0.988794,0.988794,1,1,1
AB2_RuleBased,Average,564,31,remediation,integer_order,0.789013,0.991591,0.991591,1,1,1
AB2_RuleBased,Average,564,32,remediation,integer_order,0.794521,0.993247,0.993247,1,1,1
AB2_RuleBased,Average,564,33,mainline,poly_division,0.8111,0.993416,0.993416,1,0,0
AB2_RuleBased,Average,564,34,mainline,poly_combine,0.834368,0.993722,0.993722,1,0,0
AB2_RuleBased,Average,564,35,mainline,poly_expand,0.850473,0.993879,0.993879,1,0,0
AB2_RuleBased,Average,565,1,mainline,poly_combine,0.371947,0.44,0.44,0,0,0
AB2_RuleBased,Average,565,2,remediation,integer_sign,0.376995,0.571313,0.571313,1,1,0
AB2_RuleBased,Average,565,3,remediation,integer_sign,0.383782,0.639923,0.639923,1,1,0
AB2_RuleBased,Average,565,4,remediation,integer_sign,0.391278,0.675772,0.675772,1,1,0
AB2_RuleBased,Average,565,5,mainline,poly_expand,0.458056,0.701354,0.701354,1,0,0
AB2_RuleBased,Average,565,6,mainline,poly_division,0.452956,0.701354,0.701354,0,0,0
AB2_RuleBased,Average,565,7,remediation,integer_order,0.462227,0.824253,0.824253,1,1,0
AB2_RuleBased,Average,565,8,remediation,integer_order,0.470922,0.817203,0.817203,0,1,0
AB2_RuleBased,Average,565,9,remediation,integer_order,0.482581,0.885219,0.885219,1,1,0
AB2_RuleBased,Average,565,10,mainline,poly_combine,0.470241,0.885219,0.885219,0,0,0
AB2_RuleBased,Average,565,11,remediation,integer_sign,0.478414,0.903356,0.903356,1,1,0
AB2_RuleBased,Average,565,12,remediation,integer_sign,0.4865,0.913107,0.913107,1,1,0
AB2_RuleBased,Average,565,13,remediation,integer_sign,0.49437,0.91835,0.91835,1,1,0
AB2_RuleBased,Average,565,14,mainline,poly_expand,0.533562,0.924615,0.924615,1,0,0
AB2_RuleBased,Average,565,15,mainline,poly_division,0.520589,0.924615,0.924615,0,0,0
AB2_RuleBased,Average,565,16,remediation,integer_order,0.532515,0.955663,0.955663,1,1,0
AB2_RuleBased,Average,565,17,remediation,integer_order,0.544662,0.972799,0.972799,1,1,0
AB2_RuleBased,Average,565,18,remediation,integer_order,0.556668,0.982256,0.982256,1,1,0
AB2_RuleBased,Average,565,19,mainline,poly_combine,0.607913,0.982738,0.982738,1,0,0
AB2_RuleBased,Average,565,20,mainline,poly_expand,0.594306,0.982738,0.982738,0,0,0
AB2_RuleBased,Average,565,21,remediation,integer_order,0.606576,0.987791,0.987791,1,1,0
AB2_RuleBased,Average,565,22,remediation,integer_order,0.61842,0.990652,0.990652,1,1,0
AB2_RuleBased,Average,565,23,remediation,integer_order,0.629061,0.971242,0.971242,0,1,0
AB2_RuleBased,Average,565,24,mainline,poly_division,0.622593,0.971242,0.971242,0,0,0
AB2_RuleBased,Average,565,25,remediation,integer_order,0.633403,0.981019,0.981019,1,1,0
AB2_RuleBased,Average,565,26,remediation,integer_order,0.643942,0.986666,0.986666,1,1,0
AB2_RuleBased,Average,565,27,remediation,integer_order,0.65413,0.989927,0.989927,1,1,0
AB2_RuleBased,Average,565,28,mainline,poly_combine,0.647358,0.989927,0.989927,0,0,0
AB2_RuleBased,Average,565,29,remediation,integer_sign,0.653007,0.992235,0.992235,1,1,0
AB2_RuleBased,Average,565,30,remediation,integer_sign,0.658432,0.993594,0.993594,1,1,0
AB2_RuleBased,Average,565,31,remediation,integer_sign,0.663632,0.994395,0.994395,1,1,0
AB2_RuleBased,Average,565,32,mainline,poly_expand,0.682959,0.994708,0.994708,1,0,0
AB2_RuleBased,Average,565,33,mainline,poly_division,0.668026,0.994708,0.994708,0,0,0
AB2_RuleBased,Average,565,34,remediation,integer_order,0.677637,0.996383,0.996383,1,1,0
AB2_RuleBased,Average,565,35,remediation,integer_order,0.686856,0.997381,0.997381,1,1,0
AB2_RuleBased,Average,565,36,remediation,integer_order,0.6954,0.987541,0.987541,0,1,0
AB2_RuleBased,Average,565,37,mainline,poly_combine,0.72613,0.987622,0.987622,1,0,0
AB2_RuleBased,Average,565,38,mainline,poly_expand,0.738438,0.988418,0.988418,1,0,0
AB2_RuleBased,Average,565,39,mainline,poly_division,0.778343,0.989158,0.989158,1,0,0
AB2_RuleBased,Average,565,40,mainline,poly_combine,0.800705,0.989233,0.989233,1,0,0
AB2_RuleBased,Average,565,41,mainline,poly_expand,0.809661,0.989922,0.989922,1,0,0
AB2_RuleBased,Average,565,42,mainline,poly_division,0.8387,0.990561,0.990561,1,0,0
AB2_RuleBased,Average,565,43,mainline,poly_combine,0.854973,0.990631,0.990631,1,0,0
AB2_RuleBased,Average,566,1,mainline,poly_combine,0.371947,0.44,0.44,0,0,0
AB2_RuleBased,Average,566,2,remediation,integer_sign,0.373147,0.4331,0.4331,0,1,0
AB2_RuleBased,Average,566,3,remediation,integer_sign,0.378065,0.567707,0.567707,1,1,0
AB2_RuleBased,Average,566,4,remediation,integer_sign,0.384765,0.63804,0.63804,1,1,0
AB2_RuleBased,Average,566,5,mainline,poly_expand,0.373058,0.63804,0.63804,0,0,0
AB2_RuleBased,Average,566,6,remediation,integer_order,0.375014,0.631104,0.631104,0,1,0
AB2_RuleBased,Average,566,7,remediation,integer_order,0.385157,0.77024,0.77024,1,1,0
AB2_RuleBased,Average,566,8,remediation,integer_order,0.394109,0.75368,0.75368,0,1,0
AB2_RuleBased,Average,566,9,mainline,poly_division,0.388781,0.75368,0.75368,0,0,0
AB2_RuleBased,Average,566,10,remediation,integer_order,0.40215,0.832466,0.832466,1,1,0
AB2_RuleBased,Average,566,11,remediation,integer_order,0.414684,0.825074,0.825074,0,1,0
AB2_RuleBased,Average,566,12,remediation,integer_order,0.42927,0.870648,0.870648,1,1,0
AB2_RuleBased,Average,566,13,mainline,poly_combine,0.488215,0.877088,0.877088,1,0,0
AB2_RuleBased,Average,566,14,mainline,poly_expand,0.545507,0.881432,0.881432,1,0,0
AB2_RuleBased,Average,566,15,mainline,poly_division,0.603439,0.88538,0.88538,1,0,0
AB2_RuleBased,Average,566,16,mainline,poly_combine,0.597579,0.88538,0.88538,0,0,0
AB2_RuleBased,Average,566,17,remediation,integer_sign,0.602976,0.916779,0.916779,1,1,0
AB2_RuleBased,Average,566,18,remediation,integer_sign,0.607825,0.898129,0.898129,0,1,0
AB2_RuleBased,Average,566,19,remediation,integer_sign,0.612947,0.923851,0.923851,1,1,0
AB2_RuleBased,Average,566,20,mainline,poly_expand,0.606783,0.923851,0.923851,0,0,0
AB2_RuleBased,Average,566,21,remediation,integer_order,0.617791,0.942984,0.942984,1,1,0
AB2_RuleBased,Average,566,22,remediation,integer_order,0.628731,0.953816,0.953816,1,1,0
AB2_RuleBased,Average,566,23,remediation,integer_order,0.639415,0.959949,0.959949,1,1,0
AB2_RuleBased,Average,566,24,mainline,poly_division,0.672799,0.960552,0.960552,1,0,0
AB2_RuleBased,Average,566,25,mainline,poly_combine,0.707762,0.962941,0.962941,1,0,0
AB2_RuleBased,Average,566,26,mainline,poly_expand,0.741533,0.963487,0.963487,1,0,0
AB2_RuleBased,Average,566,27,mainline,poly_division,0.764895,0.963988,0.963988,1,0,0
AB2_RuleBased,Average,566,28,mainline,poly_combine,0.789426,0.966132,0.966132,1,0,0
AB2_RuleBased,Average,566,29,mainline,poly_expand,0.77468,0.966132,0.966132,0,0,0
AB2_RuleBased,Average,566,30,remediation,integer_order,0.78173,0.968725,0.968725,1,1,0
AB2_RuleBased,Average,566,31,remediation,integer_order,0.788269,0.959053,0.959053,0,1,0
AB2_RuleBased,Average,566,32,remediation,integer_order,0.794336,0.949381,0.949381,0,1,0
AB2_RuleBased,Average,566,33,mainline,poly_division,0.808756,0.951007,0.951007,1,0,0
AB2_RuleBased,Average,566,34,mainline,poly_combine,0.826171,0.952945,0.952945,1,0,0
AB2_RuleBased,Average,566,35,mainline,poly_expand,0.819211,0.952945,0.952945,0,0,0
AB2_RuleBased,Average,566,36,remediation,integer_order,0.824911,0.961621,0.961621,1,1,1
AB2_RuleBased,Average,566,37,remediation,integer_order,0.83046,0.966793,0.966793,1,1,1
AB2_RuleBased,Average,566,38,remediation,integer_order,0.83582,0.969875,0.969875,1,1,1
AB2_RuleBased,Average,566,39,mainline,poly_division,0.820887,0.969875,0.969875,0,0,0
AB2_RuleBased,Average,566,40,remediation,integer_order,0.826698,0.971712,0.971712,1,1,0
AB2_RuleBased,Average,566,41,remediation,integer_order,0.832273,0.972807,0.972807,1,1,0
AB2_RuleBased,Average,566,42,remediation,integer_order,0.837613,0.973459,0.973459,1,1,0
AB2_RuleBased,Average,566,43,mainline,poly_combine,0.830653,0.973459,0.973459,0,0,0
AB2_RuleBased,Average,566,44,remediation,integer_sign,0.832907,0.983793,0.983793,1,1,1
AB2_RuleBased,Average,566,45,remediation,integer_sign,0.835109,0.989952,0.989952,1,1,1
AB2_RuleBased,Average,566,46,remediation,integer_sign,0.837241,0.993622,0.993622,1,1,1
AB2_RuleBased,Average,566,47,mainline,poly_expand,0.857197,0.99369,0.99369,1,0,0
AB2_RuleBased,Average,567,1,mainline,poly_combine,0.365467,0.44,0.44,0,0,0
AB2_RuleBased,Average,567,2,remediation,integer_sign,0.370675,0.571313,0.571313,1,1,0
AB2_RuleBased,Average,567,3,remediation,integer_sign,0.377676,0.639923,0.639923,1,1,0
AB2_RuleBased,Average,567,4,remediation,integer_sign,0.38541,0.675772,0.675772,1,1,0
AB2_RuleBased,Average,567,5,mainline,poly_expand,0.373703,0.675772,0.675772,0,0,0
AB2_RuleBased,Average,567,6,remediation,integer_order,0.384106,0.811603,0.811603,1,1,0
AB2_RuleBased,Average,567,7,remediation,integer_order,0.398366,0.882697,0.882697,1,1,0
AB2_RuleBased,Average,567,8,remediation,integer_order,0.414224,0.919908,0.919908,1,1,0
AB2_RuleBased,Average,567,9,mainline,poly_division,0.476145,0.923452,0.923452,1,0,0
AB2_RuleBased,Average,567,10,mainline,poly_combine,0.536036,0.926824,0.926824,1,0,0
AB2_RuleBased,Average,567,11,mainline,poly_expand,0.597654,0.930003,0.930003,1,0,0
AB2_RuleBased,Average,567,12,mainline,poly_division,0.585061,0.930003,0.930003,0,0,0
AB2_RuleBased,Average,567,13,remediation,integer_order,0.596879,0.945594,0.945594,1,1,0
AB2_RuleBased,Average,567,14,remediation,integer_order,0.608518,0.954065,0.954065,1,1,0
AB2_RuleBased,Average,567,15,remediation,integer_order,0.619822,0.958668,0.958668,1,1,0
AB2_RuleBased,Average,567,16,mainline,poly_combine,0.659386,0.961586,0.961586,1,0,0
AB2_RuleBased,Average,567,17,mainline,poly_expand,0.695196,0.962028,0.962028,1,0,0
AB2_RuleBased,Average,567,18,mainline,poly_division,0.733568,0.96243,0.96243,1,0,0
AB2_RuleBased,Average,567,19,mainline,poly_combine,0.760667,0.965036,0.965036,1,0,0
AB2_RuleBased,Average,567,20,mainline,poly_expand,0.785261,0.965399,0.965399,1,0,0
AB2_RuleBased,Average,567,21,mainline,poly_division,0.771528,0.965399,0.965399,0,0,0
AB2_RuleBased,Average,567,22,remediation,integer_order,0.778712,0.96724,0.96724,1,1,0
AB2_RuleBased,Average,567,23,remediation,integer_order,0.785604,0.968287,0.968287,1,1,0
AB2_RuleBased,Average,567,24,remediation,integer_order,0.792204,0.968882,0.968882,1,1,0
AB2_RuleBased,Average,567,25,mainline,poly_combine,0.810529,0.971144,0.971144,1,0,0
AB2_RuleBased,Average,567,26,mainline,poly_expand,0.796163,0.971144,0.971144,0,0,0
AB2_RuleBased,Average,567,27,remediation,integer_order,0.803113,0.971472,0.971472,1,1,0
AB2_RuleBased,Average,567,28,remediation,integer_order,0.80976,0.971663,0.971663,1,1,0
AB2_RuleBased,Average,567,29,remediation,integer_order,0.816115,0.971774,0.971774,1,1,0
AB2_RuleBased,Average,567,30,mainline,poly_division,0.809191,0.971774,0.971774,0,0,0
AB2_RuleBased,Average,567,31,remediation,integer_order,0.815154,0.950464,0.950464,0,1,1
AB2_RuleBased,Average,567,32,remediation,integer_order,0.821033,0.959166,0.959166,1,1,1
AB2_RuleBased,Average,567,33,remediation,integer_order,0.826279,0.937856,0.937856,0,1,1
AB2_RuleBased,Average,567,34,mainline,poly_combine,0.838908,0.939832,0.939832,1,0,0
AB2_RuleBased,Average,567,35,mainline,poly_expand,0.852781,0.942231,0.942231,1,0,0
AB2_RuleBased,Average,568,1,mainline,poly_combine,0.442887,0.46552,0.46552,1,0,0
AB2_RuleBased,Average,568,2,mainline,poly_expand,0.510902,0.491751,0.491751,1,0,0
AB2_RuleBased,Average,568,3,mainline,poly_division,0.499448,0.491751,0.491751,0,0,0
AB2_RuleBased,Average,568,4,remediation,integer_order,0.508915,0.615313,0.615313,1,1,0
AB2_RuleBased,Average,568,5,remediation,integer_order,0.517336,0.598813,0.598813,0,1,0
AB2_RuleBased,Average,568,6,remediation,integer_order,0.528996,0.671253,0.671253,1,1,0
AB2_RuleBased,Average,568,7,mainline,poly_combine,0.571689,0.693267,0.693267,1,0,0
AB2_RuleBased,Average,568,8,mainline,poly_expand,0.612118,0.700202,0.700202,1,0,0
AB2_RuleBased,Average,568,9,mainline,poly_division,0.678216,0.706474,0.706474,1,0,0
AB2_RuleBased,Average,568,10,mainline,poly_combine,0.70674,0.726027,0.726027,1,0,0
AB2_RuleBased,Average,568,11,mainline,poly_expand,0.733826,0.731656,0.731656,1,0,0
AB2_RuleBased,Average,568,12,mainline,poly_division,0.721233,0.731656,0.731656,0,0,0
AB2_RuleBased,Average,568,13,remediation,integer_order,0.729824,0.759252,0.759252,1,1,0
AB2_RuleBased,Average,568,14,remediation,integer_order,0.738496,0.774246,0.774246,1,1,0
AB2_RuleBased,Average,568,15,remediation,integer_order,0.747027,0.782393,0.782393,1,1,0
AB2_RuleBased,Average,568,16,mainline,poly_combine,0.733927,0.782393,0.782393,0,0,0
AB2_RuleBased,Average,568,17,remediation,integer_sign,0.736085,0.874966,0.874966,1,1,0
AB2_RuleBased,Average,568,18,remediation,integer_sign,0.738694,0.926321,0.926321,1,1,0
AB2_RuleBased,Average,568,19,remediation,integer_sign,0.741485,0.954811,0.954811,1,1,0
AB2_RuleBased,Average,568,20,mainline,poly_expand,0.75697,0.95557,0.95557,1,0,0
AB2_RuleBased,Average,568,21,mainline,poly_division,0.743236,0.95557,0.95557,0,0,0
AB2_RuleBased,Average,568,22,remediation,integer_order,0.751444,0.959421,0.959421,1,1,0
AB2_RuleBased,Average,568,23,remediation,integer_order,0.759349,0.961612,0.961612,1,1,0
AB2_RuleBased,Average,568,24,remediation,integer_order,0.766937,0.962859,0.962859,1,1,0
AB2_RuleBased,Average,568,25,mainline,poly_combine,0.752697,0.962859,0.962859,0,0,0
AB2_RuleBased,Average,568,26,remediation,integer_sign,0.755836,0.953643,0.953643,0,1,0
AB2_RuleBased,Average,568,27,remediation,integer_sign,0.758756,0.944427,0.944427,0,1,0
AB2_RuleBased,Average,568,28,remediation,integer_sign,0.761803,0.967055,0.967055,1,1,0
AB2_RuleBased,Average,568,29,mainline,poly_expand,0.770787,0.967172,0.967172,1,0,0
AB2_RuleBased,Average,568,30,mainline,poly_division,0.806942,0.96728,0.96728,1,0,0
AB2_RuleBased,Average,568,31,mainline,poly_combine,0.799982,0.96728,0.96728,0,0,0
AB2_RuleBased,Average,568,32,remediation,integer_sign,0.803078,0.95744,0.95744,0,1,1
AB2_RuleBased,Average,568,33,remediation,integer_sign,0.806229,0.974061,0.974061,1,1,1
AB2_RuleBased,Average,568,34,remediation,integer_sign,0.809351,0.983967,0.983967,1,1,1
AB2_RuleBased,Average,568,35,mainline,poly_expand,0.794418,0.983967,0.983967,0,0,0
AB2_RuleBased,Average,568,36,remediation,integer_order,0.800358,0.98454,0.98454,1,1,0
AB2_RuleBased,Average,568,37,remediation,integer_order,0.806043,0.984882,0.984882,1,1,0
AB2_RuleBased,Average,568,38,remediation,integer_order,0.811118,0.963482,0.963482,0,1,0
AB2_RuleBased,Average,568,39,mainline,poly_division,0.834058,0.965024,0.965024,1,0,0
AB2_RuleBased,Average,568,40,mainline,poly_combine,0.827098,0.965024,0.965024,0,0,0
AB2_RuleBased,Average,568,41,remediation,integer_sign,0.830444,0.970928,0.970928,1,1,1
AB2_RuleBased,Average,568,42,remediation,integer_sign,0.833682,0.974447,0.974447,1,1,1
AB2_RuleBased,Average,568,43,remediation,integer_sign,0.836572,0.953047,0.953047,0,1,1
AB2_RuleBased,Average,568,44,mainline,poly_expand,0.845777,0.95448,0.95448,1,0,0
AB2_RuleBased,Average,568,45,mainline,poly_division,0.862471,0.955813,0.955813,1,0,0
AB2_RuleBased,Average,569,1,mainline,poly_combine,0.365467,0.44,0.44,0,0,0
AB2_RuleBased,Average,569,2,remediation,integer_sign,0.370675,0.571313,0.571313,1,1,0
AB2_RuleBased,Average,569,3,remediation,integer_sign,0.377676,0.639923,0.639923,1,1,0
AB2_RuleBased,Average,569,4,remediation,integer_sign,0.38541,0.675772,0.675772,1,1,0
AB2_RuleBased,Average,569,5,mainline,poly_expand,0.452188,0.701354,0.701354,1,0,0
AB2_RuleBased,Average,569,6,mainline,poly_division,0.521765,0.724442,0.724442,1,0,0
AB2_RuleBased,Average,569,7,mainline,poly_combine,0.582801,0.727904,0.727904,1,0,0
AB2_RuleBased,Average,569,8,mainline,poly_expand,0.627164,0.748578,0.748578,1,0,0
AB2_RuleBased,Average,569,9,mainline,poly_division,0.673518,0.76728,0.76728,1,0,0
AB2_RuleBased,Average,569,10,mainline,poly_combine,0.714296,0.770354,0.770354,1,0,0
AB2_RuleBased,Average,569,11,mainline,poly_expand,0.744019,0.787135,0.787135,1,0,0
AB2_RuleBased,Average,569,12,mainline,poly_division,0.775162,0.802348,0.802348,1,0,0
AB2_RuleBased,Average,569,13,mainline,poly_combine,0.762442,0.802348,0.802348,0,0,0
AB2_RuleBased,Average,569,14,remediation,integer_sign,0.766709,0.817184,0.817184,1,1,0
